State transition: J2-3_7, time: 20
State transition: J2-7_6, time: 1
State transition: J2-6_0, time: 9
State transition: J2-0_5, time: 1
State transition: J2-5_0, time: 1
State transition: J2-0_9, time: 1
State transition: J2-9_0, time: 1
State transition: J2-0_7, time: 2
State transition: J2-7_9, time: 1
State transition: J2-9_6, time: 2
State transition: J2-6_7, time: 1
State transition: J2-7_0, time: 1
State transition: J2-0_10, time: 1
State transition: J2-10_3, time: 19
State transition: J2-3_2, time: 1
State transition: J2-2_3, time: 1
State transition: J2-3_10, time: 1
State transition: J2-10_4, time: 21
State transition: J2-4_1, time: 22
