State transition: J2-1_8, time: 3
State transition: J2-8_3, time: 1
State transition: J2-3_5, time: 6
State transition: J2-5_0, time: 1
State transition: J2-0_7, time: 2
State transition: J2-7_4, time: 4
State transition: J2-4_2, time: 2
State transition: J2-2_5, time: 1
State transition: J2-5_2, time: 2
State transition: J2-2_5, time: 1
State transition: J2-5_4, time: 11
State transition: J2-4_5, time: 11
State transition: J2-5_4, time: 13
State transition: J2-4_7, time: 1
State transition: J2-7_0, time: 1
State transition: J2-0_3, time: 1
State transition: J2-3_8, time: 2
State transition: J2-8_1, time: 1
