State transition: J2-2_0, time: 1
State transition: J2-0_4, time: 5
State transition: J2-4_6, time: 10
State transition: J2-6_0, time: 1
State transition: J2-0_6, time: 4
State transition: J2-6_0, time: 1
State transition: J2-0_4, time: 9
State transition: J2-4_6, time: 1
State transition: J2-6_4, time: 10
State transition: J2-4_6, time: 3
State transition: J2-6_7, time: 1
State transition: J2-7_6, time: 8
State transition: J2-6_0, time: 1
State transition: J2-0_4, time: 3
State transition: J2-4_6, time: 1
State transition: J2-6_4, time: 10
State transition: J2-4_7, time: 1
State transition: J2-7_5, time: 1
