State transition: J2-1_3, time: 2
State transition: J2-3_1, time: 1
State transition: J2-1_4, time: 1
State transition: J2-4_0, time: 1
State transition: J2-0_4, time: 1
State transition: J2-4_10, time: 1
State transition: J2-10_2, time: 1
State transition: J2-2_8, time: 2
State transition: J2-8_10, time: 1
State transition: J2-10_4, time: 2
State transition: J2-4_10, time: 1
State transition: J2-10_4, time: 40
State transition: J2-4_10, time: 1
State transition: J2-10_4, time: 2
State transition: J2-4_10, time: 1
State transition: J2-10_4, time: 1
State transition: J2-4_10, time: 1
State transition: J2-10_4, time: 3
