State transition: J2-8_1, time: 39
State transition: J2-1_8, time: 2
State transition: J2-8_2, time: 2
State transition: J2-2_3, time: 1
State transition: J2-3_5, time: 6
State transition: J2-5_3, time: 1
State transition: J2-3_5, time: 6
State transition: J2-5_2, time: 2
State transition: J2-2_4, time: 2
State transition: J2-4_7, time: 1
State transition: J2-7_6, time: 8
State transition: J2-6_4, time: 11
State transition: J2-4_7, time: 1
State transition: J2-7_6, time: 8
State transition: J2-6_4, time: 1
