State transition: J2-8_2, time: 1
State transition: J2-2_3, time: 2
State transition: J2-3_5, time: 8
State transition: J2-5_3, time: 19
State transition: J2-3_8, time: 1
State transition: J2-8_3, time: 2
State transition: J2-3_0, time: 1
State transition: J2-0_4, time: 2
State transition: J2-4_0, time: 1
State transition: J2-0_6, time: 4
State transition: J2-6_0, time: 1
State transition: J2-0_4, time: 3
State transition: J2-4_7, time: 1
State transition: J2-7_5, time: 1
State transition: J2-5_2, time: 1
