State transition: J2-3_9, time: 17
State transition: J2-9_6, time: 1
State transition: J2-6_2, time: 2
State transition: J2-2_5, time: 5
State transition: J2-5_3, time: 1
State transition: J2-3_10, time: 1
State transition: J2-10_9, time: 1
State transition: J2-9_8, time: 1
State transition: J2-8_9, time: 19
State transition: J2-9_1, time: 1
State transition: J2-1_8, time: 1
State transition: J2-8_9, time: 19
State transition: J2-9_4, time: 1
State transition: J2-4_8, time: 1
State transition: J2-8_4, time: 1
State transition: J2-4_1, time: 1
State transition: J2-1_4, time: 1
State transition: J2-4_9, time: 1
