State transition: J2-1_0, time: 65
State transition: J2-0_2, time: 1
State transition: J2-2_0, time: 22
State transition: J2-0_3, time: 43
State transition: J2-3_0, time: 20
State transition: J2-0_2, time: 2
State transition: J2-2_1, time: 12
State transition: J2-1_2, time: 10
State transition: J2-2_1, time: 11
State transition: J2-1_2, time: 12
State transition: J2-2_1, time: 23
State transition: J2-1_2, time: 11
State transition: J2-2_1, time: 26
State transition: J2-1_2, time: 7
State transition: J2-2_1, time: 12
