State transition: J2-1_6, time: 1
State transition: J2-6_3, time: 1
State transition: J2-3_6, time: 3
State transition: J2-6_2, time: 1
State transition: J2-2_6, time: 2
State transition: J2-6_2, time: 7
State transition: J2-2_6, time: 1
State transition: J2-6_2, time: 1
State transition: J2-2_6, time: 1
State transition: J2-6_2, time: 1
State transition: J2-2_6, time: 1
State transition: J2-6_2, time: 10
State transition: J2-2_6, time: 1
State transition: J2-6_5, time: 2
State transition: J2-5_7, time: 17
State transition: J2-7_6, time: 1
