State transition: J2-0_1, time: 15
State transition: J2-1_2, time: 1
State transition: J2-2_1, time: 11
State transition: J2-1_2, time: 7
State transition: J2-2_1, time: 49
State transition: J2-1_2, time: 10
State transition: J2-2_1, time: 12
State transition: J2-1_2, time: 1
State transition: J2-2_1, time: 11
State transition: J2-1_2, time: 1
State transition: J2-2_1, time: 12
State transition: J2-1_2, time: 1
State transition: J2-2_1, time: 10
State transition: J2-1_2, time: 1
State transition: J2-2_1, time: 44
