State transition: J2-0_3, time: 7
State transition: J2-3_2, time: 1
State transition: J2-2_1, time: 1
State transition: J2-1_7, time: 1
State transition: J2-7_4, time: 1
State transition: J2-4_7, time: 3
State transition: J2-7_5, time: 2
State transition: J2-5_7, time: 8
State transition: J2-7_4, time: 1
State transition: J2-4_7, time: 13
State transition: J2-7_1, time: 1
State transition: J2-1_6, time: 1
State transition: J2-6_4, time: 1
State transition: J2-4_6, time: 1
State transition: J2-6_3, time: 1
State transition: J2-3_2, time: 1
State transition: J2-2_1, time: 5
State transition: J2-1_6, time: 1
State transition: J2-6_3, time: 41
State transition: J2-3_0, time: 1
