State transition: J2-11_8, time: 19
State transition: J2-8_1, time: 1
State transition: J2-1_8, time: 1
State transition: J2-8_4, time: 21
State transition: J2-4_1, time: 1
State transition: J2-1_4, time: 7
State transition: J2-4_1, time: 18
State transition: J2-1_4, time: 1
State transition: J2-4_1, time: 21
State transition: J2-1_4, time: 19
State transition: J2-4_1, time: 20
State transition: J2-1_4, time: 1
State transition: J2-4_1, time: 1
State transition: J2-1_4, time: 1
State transition: J2-4_1, time: 66
State transition: J2-1_4, time: 2
State transition: J2-4_1, time: 20
State transition: J2-1_4, time: 1
State transition: J2-4_9, time: 1
