State transition: J2-1_10, time: 1
State transition: J2-10_4, time: 40
State transition: J2-4_2, time: 9
State transition: J2-2_8, time: 2
State transition: J2-8_7, time: 1
State transition: J2-7_6, time: 1
State transition: J2-6_8, time: 2
State transition: J2-8_6, time: 1
State transition: J2-6_7, time: 1
State transition: J2-7_6, time: 2
State transition: J2-6_0, time: 5
State transition: J2-0_5, time: 1
State transition: J2-5_0, time: 8
State transition: J2-0_6, time: 1
State transition: J2-6_7, time: 1
State transition: J2-7_6, time: 3
State transition: J2-6_7, time: 2
State transition: J2-7_6, time: 5
State transition: J2-6_3, time: 1
