State transition: J2-0_2, time: 1
State transition: J2-2_4, time: 1
State transition: J2-4_6, time: 2
State transition: J2-6_4, time: 5
State transition: J2-4_6, time: 13
State transition: J2-6_4, time: 1
State transition: J2-4_6, time: 2
State transition: J2-6_4, time: 1
State transition: J2-4_6, time: 4
State transition: J2-6_4, time: 1
State transition: J2-4_6, time: 3
State transition: J2-6_4, time: 1
State transition: J2-4_6, time: 3
State transition: J2-6_4, time: 1
State transition: J2-4_6, time: 11
State transition: J2-6_4, time: 6
State transition: J2-4_6, time: 12
State transition: J2-6_4, time: 1
State transition: J2-4_6, time: 14
