State transition: J2-3_9, time: 17
State transition: J2-9_6, time: 2
State transition: J2-6_3, time: 2
State transition: J2-3_10, time: 1
State transition: J2-10_3, time: 23
State transition: J2-3_5, time: 1
State transition: J2-5_3, time: 7
State transition: J2-3_2, time: 1
State transition: J2-2_6, time: 2
State transition: J2-6_5, time: 1
State transition: J2-5_2, time: 2
State transition: J2-2_5, time: 4
State transition: J2-5_2, time: 1
State transition: J2-2_5, time: 5
State transition: J2-5_1, time: 1
State transition: J2-1_4, time: 19
