State transition: J2-5_1, time: 1
State transition: J2-1_8, time: 5
State transition: J2-8_1, time: 65
State transition: J2-1_8, time: 1
State transition: J2-8_1, time: 20
State transition: J2-1_8, time: 2
State transition: J2-8_1, time: 20
State transition: J2-1_8, time: 20
State transition: J2-8_1, time: 20
State transition: J2-1_8, time: 4
State transition: J2-8_1, time: 56
State transition: J2-1_8, time: 5
State transition: J2-8_1, time: 65
State transition: J2-1_8, time: 19
State transition: J2-8_1, time: 1
State transition: J2-1_8, time: 1
State transition: J2-8_1, time: 65
