State transition: J2-1_0, time: 2
State transition: J2-0_3, time: 61
State transition: J2-3_0, time: 7
State transition: J2-0_3, time: 42
State transition: J2-3_0, time: 1
State transition: J2-0_2, time: 9
State transition: J2-2_0, time: 3
State transition: J2-0_2, time: 1
State transition: J2-2_0, time: 2
State transition: J2-0_2, time: 2
State transition: J2-2_0, time: 1
State transition: J2-0_2, time: 1
State transition: J2-2_0, time: 2
State transition: J2-0_2, time: 9
State transition: J2-2_0, time: 4
State transition: J2-0_3, time: 1
