State transition: J2-4_3, time: 1
State transition: J2-3_9, time: 1
State transition: J2-9_0, time: 2
State transition: J2-0_5, time: 2
State transition: J2-5_0, time: 10
State transition: J2-0_5, time: 1
State transition: J2-5_6, time: 5
State transition: J2-6_0, time: 6
State transition: J2-0_9, time: 1
State transition: J2-9_7, time: 1
State transition: J2-7_6, time: 1
State transition: J2-6_0, time: 4
State transition: J2-0_3, time: 1
State transition: J2-3_8, time: 1
State transition: J2-8_3, time: 1
