State transition: J2-8_7, time: 3
State transition: J2-7_6, time: 3
State transition: J2-6_5, time: 1
State transition: J2-5_7, time: 1
State transition: J2-7_6, time: 2
State transition: J2-6_5, time: 1
State transition: J2-5_0, time: 7
State transition: J2-0_6, time: 1
State transition: J2-6_9, time: 1
State transition: J2-9_0, time: 1
State transition: J2-0_9, time: 1
State transition: J2-9_6, time: 2
State transition: J2-6_9, time: 1
State transition: J2-9_6, time: 1
State transition: J2-6_9, time: 1
State transition: J2-9_3, time: 1
