State transition: J2-6_9, time: 1
State transition: J2-9_2, time: 1
State transition: J2-2_4, time: 1
State transition: J2-4_11, time: 2
State transition: J2-11_8, time: 1
State transition: J2-8_4, time: 18
State transition: J2-4_1, time: 56
State transition: J2-1_4, time: 1
State transition: J2-4_1, time: 60
State transition: J2-1_4, time: 1
State transition: J2-4_8, time: 1
State transition: J2-8_4, time: 21
State transition: J2-4_11, time: 1
State transition: J2-11_5, time: 1
State transition: J2-5_8, time: 1
State transition: J2-8_1, time: 1
State transition: J2-1_4, time: 20
State transition: J2-4_11, time: 2
State transition: J2-11_1, time: 91
State transition: J2-1_4, time: 1
State transition: J2-4_11, time: 1
State transition: J2-11_5, time: 1
State transition: J2-5_8, time: 1
State transition: J2-8_1, time: 20
State transition: J2-1_4, time: 1
State transition: J2-4_11, time: 2
State transition: J2-11_1, time: 91
State transition: J2-1_4, time: 1
State transition: J2-4_8, time: 1
State transition: J2-8_4, time: 4
State transition: J2-4_8, time: 2
State transition: J2-8_4, time: 6
State transition: J2-4_11, time: 1
