State transition: J2-0_2, time: 1
State transition: J2-2_4, time: 4
State transition: J2-4_9, time: 1
State transition: J2-9_2, time: 1
State transition: J2-2_5, time: 1
State transition: J2-5_3, time: 1
State transition: J2-3_6, time: 1
State transition: J2-6_1, time: 2
State transition: J2-1_8, time: 2
State transition: J2-8_6, time: 1
State transition: J2-6_3, time: 2
State transition: J2-3_6, time: 1
State transition: J2-6_7, time: 1
State transition: J2-7_4, time: 1
State transition: J2-4_9, time: 1
State transition: J2-9_4, time: 1
