State transition: J2-2_4, time: 3
State transition: J2-4_7, time: 1
State transition: J2-7_8, time: 1
State transition: J2-8_1, time: 1
State transition: J2-1_5, time: 2
State transition: J2-5_1, time: 11
State transition: J2-1_7, time: 1
State transition: J2-7_3, time: 4
State transition: J2-3_1, time: 8
State transition: J2-1_5, time: 8
State transition: J2-5_9, time: 2
State transition: J2-9_5, time: 5
State transition: J2-5_7, time: 1
State transition: J2-7_8, time: 1
State transition: J2-8_1, time: 1
State transition: J2-1_3, time: 2
State transition: J2-3_4, time: 1
State transition: J2-4_9, time: 1
State transition: J2-9_4, time: 1
