State transition: J2-4_3, time: 24
State transition: J2-3_4, time: 1
State transition: J2-4_1, time: 1
State transition: J2-1_4, time: 1
State transition: J2-4_2, time: 1
State transition: J2-2_0, time: 8
State transition: J2-0_2, time: 10
State transition: J2-2_0, time: 12
State transition: J2-0_2, time: 1
State transition: J2-2_0, time: 12
State transition: J2-0_2, time: 10
State transition: J2-2_0, time: 13
State transition: J2-0_3, time: 1
State transition: J2-3_0, time: 6
State transition: J2-0_3, time: 1
State transition: J2-3_0, time: 2
State transition: J2-0_2, time: 11
State transition: J2-2_0, time: 13
State transition: J2-0_3, time: 11
