State transition: J2-6_7, time: 15
State transition: J2-7_3, time: 22
State transition: J2-3_10, time: 1
State transition: J2-10_4, time: 21
State transition: J2-4_10, time: 1
State transition: J2-10_1, time: 1
State transition: J2-1_10, time: 1
State transition: J2-10_1, time: 1
State transition: J2-1_10, time: 1
State transition: J2-10_1, time: 20
State transition: J2-1_10, time: 9
State transition: J2-10_4, time: 19
State transition: J2-4_10, time: 1
State transition: J2-10_4, time: 1
State transition: J2-4_10, time: 1
State transition: J2-10_1, time: 42
State transition: J2-1_10, time: 1
State transition: J2-10_1, time: 42
State transition: J2-1_10, time: 1
State transition: J2-10_1, time: 20
State transition: J2-1_10, time: 1
State transition: J2-10_4, time: 19
State transition: J2-4_10, time: 1
State transition: J2-10_1, time: 1
State transition: J2-1_4, time: 1
State transition: J2-4_10, time: 17
State transition: J2-10_1, time: 19
State transition: J2-1_4, time: 20
State transition: J2-4_10, time: 1
State transition: J2-10_1, time: 19
State transition: J2-1_4, time: 1
State transition: J2-4_10, time: 1
State transition: J2-10_4, time: 20
State transition: J2-4_10, time: 1
State transition: J2-10_1, time: 63
State transition: J2-1_10, time: 2
State transition: J2-10_4, time: 19
State transition: J2-4_10, time: 1
State transition: J2-10_4, time: 19
State transition: J2-4_10, time: 2
State transition: J2-10_1, time: 20
State transition: J2-1_10, time: 1
State transition: J2-10_1, time: 1
State transition: J2-1_10, time: 3
State transition: J2-10_1, time: 20
State transition: J2-1_10, time: 1
State transition: J2-10_1, time: 1
State transition: J2-1_4, time: 1
State transition: J2-4_10, time: 1
State transition: J2-10_4, time: 20
State transition: J2-4_1, time: 1
State transition: J2-1_4, time: 1
State transition: J2-4_10, time: 1
State transition: J2-10_1, time: 20
State transition: J2-1_4, time: 1
State transition: J2-4_3, time: 2
State transition: J2-3_10, time: 1
State transition: J2-10_4, time: 20
State transition: J2-4_10, time: 1
State transition: J2-10_1, time: 20
State transition: J2-1_4, time: 1
State transition: J2-4_10, time: 1
State transition: J2-10_4, time: 21
State transition: J2-4_1, time: 21
State transition: J2-1_4, time: 1
State transition: J2-4_1, time: 20
State transition: J2-1_10, time: 1
State transition: J2-10_4, time: 21
State transition: J2-4_10, time: 1
State transition: J2-10_4, time: 21
State transition: J2-4_10, time: 1
State transition: J2-10_1, time: 19
State transition: J2-1_10, time: 1
State transition: J2-10_1, time: 20
State transition: J2-1_4, time: 1
State transition: J2-4_1, time: 20
State transition: J2-1_10, time: 1
State transition: J2-10_1, time: 20
State transition: J2-1_10, time: 3
State transition: J2-10_1, time: 42
State transition: J2-1_4, time: 1
State transition: J2-4_10, time: 1
State transition: J2-10_1, time: 1
State transition: J2-1_10, time: 1
State transition: J2-10_1, time: 1
State transition: J2-1_10, time: 1
State transition: J2-10_4, time: 3
State transition: J2-4_10, time: 1
State transition: J2-10_4, time: 21
State transition: J2-4_3, time: 1
State transition: J2-3_4, time: 18
State transition: J2-4_10, time: 1
State transition: J2-10_1, time: 18
State transition: J2-1_4, time: 1
State transition: J2-4_10, time: 1
State transition: J2-10_4, time: 1
State transition: J2-4_10, time: 17
State transition: J2-10_1, time: 1
State transition: J2-1_4, time: 2
State transition: J2-4_1, time: 20
State transition: J2-1_4, time: 21
State transition: J2-4_10, time: 1
State transition: J2-10_1, time: 19
State transition: J2-1_10, time: 1
State transition: J2-10_1, time: 20
State transition: J2-1_4, time: 21
State transition: J2-4_10, time: 1
State transition: J2-10_1, time: 2
State transition: J2-1_4, time: 1
State transition: J2-4_10, time: 2
State transition: J2-10_4, time: 20
State transition: J2-4_1, time: 1
State transition: J2-1_4, time: 20
State transition: J2-4_10, time: 1
State transition: J2-10_1, time: 20
State transition: J2-1_10, time: 1
State transition: J2-10_4, time: 19
State transition: J2-4_3, time: 1
State transition: J2-3_4, time: 18
State transition: J2-4_2, time: 1
State transition: J2-2_4, time: 1
State transition: J2-4_10, time: 2
State transition: J2-10_1, time: 1
State transition: J2-1_10, time: 1
State transition: J2-10_1, time: 20
State transition: J2-1_10, time: 9
State transition: J2-10_1, time: 1
State transition: J2-1_10, time: 1
State transition: J2-10_4, time: 21
State transition: J2-4_10, time: 1
State transition: J2-10_1, time: 1
State transition: J2-1_4, time: 1
State transition: J2-4_10, time: 1
State transition: J2-10_4, time: 21
State transition: J2-4_1, time: 2
State transition: J2-1_10, time: 1
State transition: J2-10_4, time: 19
State transition: J2-4_10, time: 2
State transition: J2-10_1, time: 1
State transition: J2-1_4, time: 1
State transition: J2-4_3, time: 1
State transition: J2-3_4, time: 18
State transition: J2-4_10, time: 2
State transition: J2-10_4, time: 21
State transition: J2-4_3, time: 2
State transition: J2-3_4, time: 1
State transition: J2-4_2, time: 1
State transition: J2-2_4, time: 1
State transition: J2-4_10, time: 1
State transition: J2-10_1, time: 19
State transition: J2-1_10, time: 3
State transition: J2-10_1, time: 1
State transition: J2-1_10, time: 1
State transition: J2-10_4, time: 20
State transition: J2-4_1, time: 20
State transition: J2-1_4, time: 1
State transition: J2-4_3, time: 1
State transition: J2-3_10, time: 1
State transition: J2-10_4, time: 19
State transition: J2-4_3, time: 2
State transition: J2-3_10, time: 1
State transition: J2-10_4, time: 20
State transition: J2-4_10, time: 1
State transition: J2-10_4, time: 3
State transition: J2-4_10, time: 1
State transition: J2-10_1, time: 2
State transition: J2-1_10, time: 2
State transition: J2-10_1, time: 62
State transition: J2-1_4, time: 1
State transition: J2-4_1, time: 18
State transition: J2-1_10, time: 1
State transition: J2-10_4, time: 21
State transition: J2-4_10, time: 1
State transition: J2-10_1, time: 63
State transition: J2-1_10, time: 1
State transition: J2-10_1, time: 42
State transition: J2-1_4, time: 1
State transition: J2-4_1, time: 18
State transition: J2-1_4, time: 1
State transition: J2-4_10, time: 2
State transition: J2-10_4, time: 20
State transition: J2-4_1, time: 20
State transition: J2-1_4, time: 1
State transition: J2-4_1, time: 1
State transition: J2-1_10, time: 1
State transition: J2-10_1, time: 2
State transition: J2-1_4, time: 2
State transition: J2-4_1, time: 56
State transition: J2-1_10, time: 2
State transition: J2-10_1, time: 19
State transition: J2-1_10, time: 9
State transition: J2-10_1, time: 62
State transition: J2-1_4, time: 2
State transition: J2-4_10, time: 1
State transition: J2-10_4, time: 19
State transition: J2-4_10, time: 1
State transition: J2-10_4, time: 20
State transition: J2-4_1, time: 20
State transition: J2-1_4, time: 2
State transition: J2-4_1, time: 18
State transition: J2-1_10, time: 1
State transition: J2-10_1, time: 62
State transition: J2-1_4, time: 1
State transition: J2-4_2, time: 1
State transition: J2-2_4, time: 1
State transition: J2-4_10, time: 1
State transition: J2-10_4, time: 20
State transition: J2-4_3, time: 1
