State transition: J2-1_3, time: 2
State transition: J2-3_0, time: 1
State transition: J2-0_6, time: 8
State transition: J2-6_0, time: 5
State transition: J2-0_6, time: 1
State transition: J2-6_0, time: 4
State transition: J2-0_6, time: 4
State transition: J2-6_0, time: 1
State transition: J2-0_6, time: 1
State transition: J2-6_0, time: 1
State transition: J2-0_6, time: 1
State transition: J2-6_0, time: 1
State transition: J2-0_6, time: 4
State transition: J2-6_0, time: 16
State transition: J2-0_6, time: 1
State transition: J2-6_0, time: 2
State transition: J2-0_5, time: 2
State transition: J2-5_0, time: 1
State transition: J2-0_5, time: 1
State transition: J2-5_0, time: 2
State transition: J2-0_5, time: 1
State transition: J2-5_0, time: 1
State transition: J2-0_5, time: 1
State transition: J2-5_0, time: 1
State transition: J2-0_5, time: 1
State transition: J2-5_0, time: 1
State transition: J2-0_5, time: 1
State transition: J2-5_0, time: 2
State transition: J2-0_5, time: 1
State transition: J2-5_0, time: 8
