State transition: J2-6_2, time: 19
State transition: J2-2_3, time: 1
State transition: J2-3_0, time: 56
State transition: J2-0_3, time: 2
State transition: J2-3_0, time: 1
State transition: J2-0_3, time: 7
State transition: J2-3_0, time: 56
State transition: J2-0_3, time: 21
State transition: J2-3_0, time: 1
State transition: J2-0_3, time: 1
State transition: J2-3_0, time: 1
State transition: J2-0_3, time: 1
State transition: J2-3_0, time: 1
State transition: J2-0_3, time: 21
State transition: J2-3_0, time: 60
State transition: J2-0_3, time: 3
State transition: J2-3_0, time: 3
