State transition: J2-11_5, time: 18
State transition: J2-5_11, time: 1
State transition: J2-11_1, time: 2
State transition: J2-1_8, time: 1
State transition: J2-8_4, time: 21
State transition: J2-4_1, time: 66
State transition: J2-1_4, time: 19
State transition: J2-4_8, time: 2
State transition: J2-8_4, time: 19
State transition: J2-4_8, time: 1
State transition: J2-8_1, time: 64
State transition: J2-1_4, time: 19
State transition: J2-4_8, time: 1
State transition: J2-8_4, time: 21
State transition: J2-4_8, time: 1
State transition: J2-8_4, time: 20
State transition: J2-4_11, time: 1
