State transition: J2-6_3, time: 19
State transition: J2-3_6, time: 20
State transition: J2-6_5, time: 1
State transition: J2-5_3, time: 1
State transition: J2-3_6, time: 20
State transition: J2-6_0, time: 1
State transition: J2-0_3, time: 1
State transition: J2-3_0, time: 67
State transition: J2-0_3, time: 3
State transition: J2-3_0, time: 42
State transition: J2-0_3, time: 21
State transition: J2-3_0, time: 80
State transition: J2-0_3, time: 1
State transition: J2-3_0, time: 82
State transition: J2-0_3, time: 1
State transition: J2-3_0, time: 20
State transition: J2-0_3, time: 2
