State transition: J2-10_0, time: 1
State transition: J2-0_10, time: 1
State transition: J2-10_7, time: 1
State transition: J2-7_10, time: 2
State transition: J2-10_6, time: 2
State transition: J2-6_7, time: 1
State transition: J2-7_10, time: 2
State transition: J2-10_6, time: 2
State transition: J2-6_7, time: 1
State transition: J2-7_3, time: 2
State transition: J2-3_6, time: 1
State transition: J2-6_5, time: 1
State transition: J2-5_9, time: 1
State transition: J2-9_7, time: 1
State transition: J2-7_9, time: 19
State transition: J2-9_5, time: 1
State transition: J2-5_2, time: 1
State transition: J2-2_1, time: 1
State transition: J2-1_4, time: 1
State transition: J2-4_9, time: 1
