State transition: J2-5_3, time: 1
State transition: J2-3_5, time: 1
State transition: J2-5_2, time: 2
State transition: J2-2_4, time: 1
State transition: J2-4_7, time: 1
State transition: J2-7_6, time: 3
State transition: J2-6_4, time: 1
State transition: J2-4_7, time: 1
State transition: J2-7_4, time: 10
State transition: J2-4_6, time: 10
State transition: J2-6_4, time: 1
State transition: J2-4_7, time: 1
State transition: J2-7_6, time: 22
State transition: J2-6_4, time: 1
State transition: J2-4_7, time: 1
State transition: J2-7_4, time: 3
State transition: J2-4_0, time: 1
