State transition: J2-11_9, time: 17
State transition: J2-9_6, time: 1
State transition: J2-6_3, time: 8
State transition: J2-3_6, time: 1
State transition: J2-6_5, time: 1
State transition: J2-5_2, time: 2
State transition: J2-2_5, time: 5
State transition: J2-5_11, time: 5
State transition: J2-11_4, time: 1
State transition: J2-4_1, time: 56
State transition: J2-1_4, time: 1
State transition: J2-4_11, time: 1
State transition: J2-11_2, time: 1
State transition: J2-2_9, time: 1
State transition: J2-9_5, time: 1
State transition: J2-5_2, time: 2
State transition: J2-2_5, time: 5
