State transition: J2-0_8, time: 1
State transition: J2-8_2, time: 1
State transition: J2-2_3, time: 1
State transition: J2-3_2, time: 1
State transition: J2-2_4, time: 1
State transition: J2-4_6, time: 1
State transition: J2-6_4, time: 23
State transition: J2-4_5, time: 1
State transition: J2-5_4, time: 1
State transition: J2-4_2, time: 1
State transition: J2-2_5, time: 5
State transition: J2-5_2, time: 1
State transition: J2-2_8, time: 1
State transition: J2-8_1, time: 1
State transition: J2-1_8, time: 3
State transition: J2-8_1, time: 1
