State transition: J2-1_3, time: 2
State transition: J2-3_6, time: 1
State transition: J2-6_8, time: 2
State transition: J2-8_2, time: 6
State transition: J2-2_0, time: 1
State transition: J2-0_6, time: 8
State transition: J2-6_0, time: 1
State transition: J2-0_6, time: 4
State transition: J2-6_0, time: 1
State transition: J2-0_6, time: 4
State transition: J2-6_0, time: 5
State transition: J2-0_6, time: 12
State transition: J2-6_0, time: 3
State transition: J2-0_6, time: 10
State transition: J2-6_0, time: 1
State transition: J2-0_6, time: 4
State transition: J2-6_0, time: 23
State transition: J2-0_6, time: 10
State transition: J2-6_0, time: 6
State transition: J2-0_6, time: 4
State transition: J2-6_0, time: 5
State transition: J2-0_6, time: 2
