State transition: J2-5_0, time: 44
State transition: J2-0_5, time: 3
State transition: J2-5_2, time: 3
State transition: J2-2_5, time: 2
State transition: J2-5_2, time: 2
State transition: J2-2_1, time: 3
State transition: J2-1_4, time: 1
State transition: J2-4_3, time: 2
State transition: J2-3_1, time: 2
State transition: J2-1_4, time: 4
State transition: J2-4_3, time: 14
State transition: J2-3_1, time: 2
State transition: J2-1_4, time: 5
State transition: J2-4_1, time: 1
State transition: J2-1_4, time: 4
State transition: J2-4_2, time: 1
