J2XA,J2YA,J2ZA,C2
0.4750201450443191,0.6463951568519537,0.2397909180006533,0
0.4744829438624764,0.6441937259218492,0.2397909180006533,0
0.4748858447488584,0.6455696202531646,0.238484155504737,0
0.4751544453397797,0.6444689047881123,0.2407709898725906,0
0.4743486435670159,0.6441937259218492,0.2391375367526951,0
0.4740800429760945,0.6452944413869015,0.2401176086246324,0
0.4743486435670159,0.643643368189323,0.2388108461287161,0
0.4746172441579371,0.6452944413869015,0.2397909180006533,0
0.4743486435670159,0.6450192625206383,0.2388108461287161,0
0.4744829438624764,0.6452944413869015,0.2391375367526951,0
0.4748858447488584,0.6452944413869015,0.2401176086246324,0
0.4746172441579371,0.6455696202531646,0.2407709898725906,0
0.4747515444533978,0.6461199779856908,0.2404442992486115,0
0.4744829438624764,0.6455696202531646,0.2407709898725906,0
0.475423045930701,0.6450192625206383,0.2388108461287161,0
0.5490196078431373,0.941662080352229,0.2231296961777197,0
0.5212194466827826,0.4290038525041276,0.2590656648154198,4
0.4661563255439162,0.4656026417171161,0.3655668082326037,4
0.4864356701584743,0.5938359933957071,0.3551127082652727,2
0.4893902766586087,0.5687947165657677,0.3508657301535446,2
0.4879129734085415,0.5674188222344524,0.3518458020254819,2
0.4881815739994628,0.565767749036874,0.3531525645213982,2
0.4877786731130809,0.5671436433681893,0.3541326363933355,2
0.4881815739994628,0.5663181067694001,0.3515191114015027,2
0.4879129734085415,0.5665932856356632,0.3534792551453773,2
0.4880472737040021,0.5665932856356632,0.35249918327344,2
0.4876443728176202,0.5674188222344524,0.3521724926494609,2
0.4875100725221595,0.5671436433681893,0.35249918327344,2
0.4875100725221595,0.5663181067694001,0.3528258738974191,2
0.488853075476766,0.5665932856356632,0.3534792551453773,2
0.4877786731130809,0.5674188222344524,0.3528258738974191,2
0.4877786731130809,0.5674188222344524,0.35249918327344,2
0.4883158742949234,0.565767749036874,0.3534792551453773,2
0.4879129734085415,0.5663181067694001,0.35249918327344,2
0.4872414719312382,0.5676940011007154,0.3518458020254819,2
0.4881815739994628,0.5663181067694001,0.35249918327344,2
0.4880472737040021,0.5676940011007154,0.3521724926494609,2
0.5549288208434059,0.7919647771051184,0.4070565174779483,2
0.4034380875637926,0.3753439735828288,0.3838614831754328,4
0.4791834542035992,0.4532195927352779,0.4678209735380594,4
0.4897931775449906,0.5044028618602091,0.4550800392028749,4
0.4857641686811711,0.4832140891579526,0.4639006860503103,4
0.4850926672038678,0.4843148046230049,0.462593923554394,4
0.4854955680902498,0.4865162355531095,0.4616138516824567,4
0.4863013698630137,0.4859658778205833,0.4612871610584775,4
0.4857641686811711,0.4867914144193725,0.462593923554394,4
0.4848240666129465,0.4859658778205833,0.4616138516824567,4
0.4857641686811711,0.4854155200880572,0.4645540672982685,4
0.4850926672038678,0.4856906989543202,0.4619405423064358,4
0.4856298683857104,0.4856906989543202,0.4652074485462267,4
0.4860327692720924,0.4859658778205833,0.4609604704344985,4
0.4853612677947891,0.4843148046230049,0.4609604704344985,4
0.4852269674993285,0.4854155200880572,0.4622672329304148,4
0.4854955680902498,0.4862410566868465,0.4616138516824567,4
0.486167069567553,0.4867914144193725,0.4622672329304148,4
0.486167069567553,0.4865162355531095,0.462593923554394,4
0.4857641686811711,0.4859658778205833,0.4619405423064358,4
0.4857641686811711,0.4851403412217941,0.4622672329304148,4
0.4857641686811711,0.4848651623555311,0.462593923554394,4
0.4857641686811711,0.4856906989543202,0.4648807579222476,4
0.5879666935267258,0.6274078150798019,0.4358052923881084,2
0.3340048348106366,0.3032471106219042,0.5050637046716759,4
0.4778404512489927,0.4248761695101816,0.5609278013721006,4
0.4730056406124093,0.4188222344523941,0.5586409670042469,4
0.4681708299758259,0.4133186571271326,0.5579875857562888,4
0.4692452323395111,0.4149697303247111,0.5576608951323097,4
0.4699167338168144,0.4146945514584479,0.5589676576282261,4
0.4689766317485898,0.4166208035222895,0.5566808232603724,4
0.4697824335213537,0.4157952669235003,0.5586409670042469,4
0.4691109320440505,0.4141441937259218,0.5586409670042469,4
0.4699167338168144,0.4155200880572371,0.5589676576282261,4
0.4693795326349718,0.4144193725921849,0.5579875857562888,4
0.4692452323395111,0.4152449091909741,0.5570075138843515,4
0.4693795326349718,0.4152449091909741,0.5576608951323097,4
0.4695138329304325,0.4146945514584479,0.5586409670042469,4
0.4697824335213537,0.4138690148596587,0.5592943482522051,4
0.4697824335213537,0.4138690148596587,0.5592943482522051,4
0.4692452323395111,0.4155200880572371,0.5592943482522051,4
0.4691109320440505,0.4171711612548156,0.5583142763802679,4
0.4696481332258931,0.4163456246560264,0.5592943482522051,4
0.470051034112275,0.4160704457897633,0.5589676576282261,4
0.4991941982272361,0.4521188772702256,0.5664815419797452,4
0.5557346226161697,0.5495321959273528,0.7102254165305456,4
0.2734354015578834,0.2355531095211887,0.6197321136883371,1
0.4570239054525919,0.3574573472757292,0.6455406729826854,1
0.4415793714746172,0.3632361034672537,0.6426004573668735,1
0.4425194735428418,0.3599339570720968,0.640640313622999,1
0.4422508729519205,0.3596587782058338,0.6422737667428945,1
0.4421165726564598,0.3596587782058338,0.64031362299902,1
0.4413107708836959,0.360484314804623,0.64031362299902,1
0.4418479720655385,0.3602091359383599,0.64031362299902,1
0.4411764705882353,0.360759493670886,0.6409670042469781,1
0.4415793714746172,0.3596587782058338,0.6422737667428945,1
0.4415793714746172,0.3613098514034122,0.6412936948709572,1
0.4414450711791566,0.3596587782058338,0.6399869323750408,1
0.4414450711791566,0.3613098514034122,0.6399869323750408,1
0.4419822723609992,0.360759493670886,0.6399869323750408,1
0.4422508729519205,0.3610346725371491,0.64031362299902,1
0.4423851732473811,0.3602091359383599,0.6409670042469781,1
0.4415793714746172,0.360484314804623,0.6419470761189153,1
0.4422508729519205,0.3591084204733076,0.6412936948709572,1
0.4417136717700779,0.360759493670886,0.6390068605031035,1
0.4413107708836959,0.360759493670886,0.6399869323750408,1
0.6011281224818694,0.4292790313703907,0.615811826200588,4
0.2025248455546602,0.3337919647771051,0.594576935641947,1
0.4100188020413645,0.329664281783159,0.6942175759555701,1
0.4163309159280151,0.3326912493120528,0.6955243384514864,1
0.4128391082460381,0.3285635663181068,0.6994446259392355,1
0.4120333064732742,0.329664281783159,0.6994446259392355,1
0.4112275047005103,0.3277380297193175,0.697484482195361,1
0.410958904109589,0.329389102916896,0.6971577915713819,1
0.4125705076551168,0.3277380297193175,0.6981378634433192,1
0.4114961052914316,0.3299394606494221,0.697484482195361,1
0.4123019070641955,0.3288387451843698,0.6968311009474029,1
0.4121676067687349,0.3282883874518437,0.6981378634433192,1
0.4123019070641955,0.3288387451843698,0.6965044103234237,1
0.4117647058823529,0.3282883874518437,0.6981378634433192,1
0.4123019070641955,0.3280132085855806,0.6978111728193401,1
0.4113618049959709,0.3302146395156852,0.6978111728193401,1
0.4113618049959709,0.3291139240506329,0.6981378634433192,1
0.4118990061778136,0.3285635663181068,0.6981378634433192,1
0.4123019070641955,0.3282883874518437,0.6978111728193401,1
0.4123019070641955,0.3285635663181068,0.6981378634433192,1
0.4113618049959709,0.329389102916896,0.6978111728193401,1
0.4223744292237443,0.3392955421023665,0.7030382228030055,1
0.3896051571313457,0.310126582278481,0.732767069585103,1
0.4085414987912973,0.3211337369290039,0.7082652727866711,1
0.4049153908138598,0.3288387451843698,0.7108787977785037,1
0.4007520816545796,0.3205833791964777,0.7112054884024829,1
0.4030351866774107,0.3208585580627408,0.7125122508983992,1
0.4023636852001074,0.3219592735277931,0.7121855602744201,1
0.4027665860864894,0.3236103467253715,0.711858869650441,1
0.4023636852001074,0.3227848101265823,0.7115321790264619,1
0.4023636852001074,0.3241607044578976,0.7115321790264619,1
0.4024979854955681,0.3225096312603192,0.7115321790264619,1
0.4027665860864894,0.3227848101265823,0.711858869650441,1
0.4031694869728713,0.3230599889928453,0.7125122508983992,1
0.403303787268332,0.3214089157952669,0.7105521071545247,1
0.4030351866774107,0.3230599889928453,0.7108787977785037,1
0.4030351866774107,0.3241607044578976,0.7108787977785037,1
0.40290088638195,0.3230599889928453,0.7121855602744201,1
0.4035723878592533,0.3233351678591084,0.7121855602744201,1
0.4030351866774107,0.3249862410566868,0.7125122508983992,1
0.4024979854955681,0.3222344523940561,0.7105521071545247,1
0.40290088638195,0.3238855255916346,0.7131656321463574,1
0.4031694869728713,0.3225096312603192,0.711858869650441,1
0.4023636852001074,0.3225096312603192,0.7121855602744201,1
0.4030351866774107,0.3227848101265823,0.7112054884024829,1
