State transition: J2-4_7, time: 15
State transition: J2-7_0, time: 1
State transition: J2-0_6, time: 2
State transition: J2-6_0, time: 1
State transition: J2-0_6, time: 1
State transition: J2-6_7, time: 1
State transition: J2-7_0, time: 1
State transition: J2-0_6, time: 1
State transition: J2-6_0, time: 1
State transition: J2-0_4, time: 1
State transition: J2-4_8, time: 1
State transition: J2-8_2, time: 1
State transition: J2-2_3, time: 21
State transition: J2-3_8, time: 2
State transition: J2-8_3, time: 22
State transition: J2-3_8, time: 1
State transition: J2-8_1, time: 1
State transition: J2-1_8, time: 2
State transition: J2-8_1, time: 1
State transition: J2-1_8, time: 1
