State transition: J2-1_0, time: 2
State transition: J2-0_3, time: 51
State transition: J2-3_0, time: 21
State transition: J2-0_2, time: 1
State transition: J2-2_0, time: 1
State transition: J2-0_2, time: 8
State transition: J2-2_0, time: 5
State transition: J2-0_3, time: 44
State transition: J2-3_0, time: 1
State transition: J2-0_2, time: 1
State transition: J2-2_0, time: 21
State transition: J2-0_2, time: 9
State transition: J2-2_0, time: 2
State transition: J2-0_3, time: 48
State transition: J2-3_0, time: 1
State transition: J2-0_2, time: 8
State transition: J2-2_1, time: 12
State transition: J2-1_2, time: 1
State transition: J2-2_1, time: 42
