J2XA,J2YA,J2ZA
0.46225859977978684,0.6822753755458288,0.1255864870471321
0.4953369969486005,0.7697857854709809,0.12199035737095193
0.46225859977978684,0.6822753755458288,0.1255864870471321
0.4953369969486005,0.7697857854709809,0.12199035737095193
0.4953369969486005,0.7697857854709809,0.12199035737095193
0.4953369969486005,0.7697857854709809,0.12199035737095193
0.4953369969486005,0.7697857854709809,0.12199035737095193
0.4953369969486005,0.7697857854709809,0.12199035737095193
0.4953369969486005,0.7697857854709809,0.12199035737095193
0.4953369969486005,0.7697857854709809,0.12199035737095193
0.4953369969486005,0.7697857854709809,0.12199035737095193
