State transition: J2-0_2, time: 1
State transition: J2-2_9, time: 4
State transition: J2-9_5, time: 7
State transition: J2-5_9, time: 3
State transition: J2-9_8, time: 1
State transition: J2-8_5, time: 1
State transition: J2-5_7, time: 1
State transition: J2-7_5, time: 1
State transition: J2-5_1, time: 4
State transition: J2-1_5, time: 1
State transition: J2-5_1, time: 2
State transition: J2-1_5, time: 9
State transition: J2-5_1, time: 1
State transition: J2-1_8, time: 1
State transition: J2-8_1, time: 1
State transition: J2-1_9, time: 2
State transition: J2-9_4, time: 2
