State transition: J2-0_3, time: 25
State transition: J2-3_6, time: 1
State transition: J2-6_4, time: 1
State transition: J2-4_7, time: 4
State transition: J2-7_5, time: 1
State transition: J2-5_1, time: 10
State transition: J2-1_4, time: 1
State transition: J2-4_1, time: 1
State transition: J2-1_5, time: 1
State transition: J2-5_1, time: 9
State transition: J2-1_5, time: 1
State transition: J2-5_1, time: 3
State transition: J2-1_4, time: 1
State transition: J2-4_6, time: 3
State transition: J2-6_4, time: 1
State transition: J2-4_6, time: 2
State transition: J2-6_3, time: 1
State transition: J2-3_6, time: 2
State transition: J2-6_3, time: 1
State transition: J2-3_6, time: 1
State transition: J2-6_3, time: 41
State transition: J2-3_6, time: 3
State transition: J2-6_3, time: 1
State transition: J2-3_6, time: 3
State transition: J2-6_3, time: 1
State transition: J2-3_6, time: 2
