State transition: J2-4_0, time: 1
State transition: J2-0_4, time: 1
State transition: J2-4_1, time: 1
State transition: J2-1_4, time: 5
State transition: J2-4_3, time: 1
State transition: J2-3_7, time: 2
State transition: J2-7_6, time: 2
State transition: J2-6_0, time: 4
State transition: J2-0_5, time: 1
State transition: J2-5_0, time: 11
State transition: J2-0_5, time: 1
State transition: J2-5_0, time: 8
State transition: J2-0_5, time: 1
State transition: J2-5_0, time: 8
State transition: J2-0_5, time: 1
State transition: J2-5_0, time: 5
State transition: J2-0_5, time: 1
State transition: J2-5_0, time: 8
State transition: J2-0_5, time: 1
State transition: J2-5_0, time: 1
State transition: J2-0_5, time: 1
State transition: J2-5_0, time: 14
State transition: J2-0_5, time: 1
State transition: J2-5_0, time: 9
