State transition: J2-1_8, time: 1
State transition: J2-8_3, time: 1
State transition: J2-3_8, time: 1
State transition: J2-8_3, time: 1
State transition: J2-3_5, time: 6
State transition: J2-5_2, time: 2
State transition: J2-2_4, time: 12
State transition: J2-4_6, time: 17
State transition: J2-6_4, time: 1
State transition: J2-4_2, time: 2
State transition: J2-2_5, time: 2
State transition: J2-5_2, time: 2
State transition: J2-2_5, time: 10
State transition: J2-5_3, time: 1
State transition: J2-3_2, time: 1
State transition: J2-2_8, time: 1
State transition: J2-8_3, time: 3
