State transition: J2-0_6, time: 1
State transition: J2-6_3, time: 3
State transition: J2-3_2, time: 2
State transition: J2-2_5, time: 12
State transition: J2-5_2, time: 1
State transition: J2-2_6, time: 1
State transition: J2-6_3, time: 9
State transition: J2-3_5, time: 1
State transition: J2-5_11, time: 1
State transition: J2-11_1, time: 1
State transition: J2-1_11, time: 4
State transition: J2-11_1, time: 1
State transition: J2-1_11, time: 4
State transition: J2-11_1, time: 1
State transition: J2-1_11, time: 1
State transition: J2-11_1, time: 1
State transition: J2-1_11, time: 1
State transition: J2-11_1, time: 1
State transition: J2-1_11, time: 1
State transition: J2-11_5, time: 6
State transition: J2-5_11, time: 1
State transition: J2-11_5, time: 7
State transition: J2-5_11, time: 1
State transition: J2-11_2, time: 1
State transition: J2-2_11, time: 1
State transition: J2-11_1, time: 1
State transition: J2-1_11, time: 1
State transition: J2-11_5, time: 6
State transition: J2-5_11, time: 19
State transition: J2-11_1, time: 1
State transition: J2-1_11, time: 4
State transition: J2-11_1, time: 1
State transition: J2-1_11, time: 1
State transition: J2-11_1, time: 1
State transition: J2-1_11, time: 1
State transition: J2-11_1, time: 1
State transition: J2-1_11, time: 1
State transition: J2-11_1, time: 1
State transition: J2-1_11, time: 1
State transition: J2-11_1, time: 1
State transition: J2-1_11, time: 1
State transition: J2-11_1, time: 1
State transition: J2-1_11, time: 1
State transition: J2-11_1, time: 1
State transition: J2-1_11, time: 1
State transition: J2-11_1, time: 1
State transition: J2-1_11, time: 1
State transition: J2-11_1, time: 1
State transition: J2-1_11, time: 1
State transition: J2-11_1, time: 1
State transition: J2-1_11, time: 4
State transition: J2-11_2, time: 3
State transition: J2-2_11, time: 3
State transition: J2-11_1, time: 1
State transition: J2-1_11, time: 1
State transition: J2-11_1, time: 1
State transition: J2-1_11, time: 1
State transition: J2-11_1, time: 1
State transition: J2-1_11, time: 1
State transition: J2-11_1, time: 1
State transition: J2-1_11, time: 1
State transition: J2-11_2, time: 1
State transition: J2-2_5, time: 2
State transition: J2-5_2, time: 1
State transition: J2-2_5, time: 8
State transition: J2-5_3, time: 11
State transition: J2-3_7, time: 1
State transition: J2-7_10, time: 1
State transition: J2-10_6, time: 2
State transition: J2-6_3, time: 3
State transition: J2-3_2, time: 1
State transition: J2-2_6, time: 1
State transition: J2-6_3, time: 3
State transition: J2-3_6, time: 1
State transition: J2-6_5, time: 1
State transition: J2-5_3, time: 6
State transition: J2-3_5, time: 9
State transition: J2-5_2, time: 1
State transition: J2-2_3, time: 1
State transition: J2-3_6, time: 1
State transition: J2-6_3, time: 8
State transition: J2-3_6, time: 1
State transition: J2-6_3, time: 1
State transition: J2-3_7, time: 1
State transition: J2-7_6, time: 1
State transition: J2-6_3, time: 8
State transition: J2-3_9, time: 1
State transition: J2-9_6, time: 1
