J2XA,J2YA,J2ZA,C2
0.4634703196347032,0.43478260869565216,0.5171512577589022,5
0.4887187751813054,0.4760594386351128,0.5044103234237177,5
0.4742143432715552,0.46642817831590533,0.5249918327344005,5
0.48079505774912706,0.4499174463401211,0.5115975171512578,5
0.4748858447488584,0.4609246009906439,0.5135576608951323,5
0.4779747515444534,0.46752889378095763,0.5102907546553413,5
0.4760945474080043,0.46064942212438087,0.5132309702711532,5
0.47703464947622887,0.4587231700605393,0.5109441359032996,5
0.47676604888530755,0.46395156851953767,0.5119242077752368,5
0.4764974482943862,0.46064942212438087,0.5135576608951323,5
0.47730325006715013,0.4628508530544854,0.5125775890231951,5
0.47676604888530755,0.46312603192074847,0.5115975171512578,5
0.4771689497716895,0.4617501375894331,0.5112708265272786,5
0.4766317485898469,0.4634012107870116,0.5119242077752368,5
0.47676604888530755,0.4625756741882223,0.5119242077752368,5
0.47730325006715013,0.4620253164556962,0.5109441359032996,5
0.4769003491807682,0.4620253164556962,0.5122508983992159,5
0.47703464947622887,0.4609246009906439,0.5115975171512578,5
0.4769003491807682,0.4620253164556962,0.5119242077752368,5
0.47703464947622887,0.4625756741882223,0.5122508983992159,5
0.4764974482943862,0.4617501375894331,0.5109441359032996,5
0.47730325006715013,0.4617501375894331,0.5115975171512578,5
0.4769003491807682,0.4625756741882223,0.5119242077752368,5
0.4766317485898469,0.4617501375894331,0.5109441359032996,5
0.4774375503626108,0.4620253164556962,0.5125775890231951,5
0.4764974482943862,0.4617501375894331,0.5122508983992159,5
0.4764974482943862,0.4617501375894331,0.5106174452793205,5
0.47676604888530755,0.46147495872317,0.5112708265272786,5
0.47676604888530755,0.4620253164556962,0.5115975171512578,5
0.47622884770346496,0.46230049532195927,0.508983992159425,5
0.47676604888530755,0.4625756741882223,0.5109441359032996,5
0.4763631479989256,0.4634012107870116,0.5106174452793205,5
0.4766317485898469,0.46312603192074847,0.5112708265272786,5
0.4763631479989256,0.4620253164556962,0.5125775890231951,5
0.4764974482943862,0.4628508530544854,0.5102907546553413,5
0.4769003491807682,0.46119977985690697,0.5096373734073831,5
0.4766317485898469,0.4620253164556962,0.5102907546553413,5
0.4769003491807682,0.46119977985690697,0.5102907546553413,5
0.47676604888530755,0.46147495872317,0.5115975171512578,5
0.4763631479989256,0.46147495872317,0.5135576608951323,5
0.4766317485898469,0.46312603192074847,0.5115975171512578,5
0.5018802041364491,0.4672537149146946,0.5076772296635086,5
0.42895514370131616,0.37782058337919644,0.5213982358706305,5
0.49194198227236097,0.4441386901485966,0.38843515191114014,2
0.5734622616169756,0.6249312052834342,0.35609278013721,2
0.465081923180231,0.5858558062740782,0.33812479581835997,2
0.44695138329304324,0.6480462300495322,0.18850049003593594,4
