State transition: J2-10_0, time: 1
State transition: J2-0_10, time: 1
State transition: J2-10_7, time: 1
State transition: J2-7_3, time: 2
State transition: J2-3_6, time: 2
State transition: J2-6_10, time: 1
State transition: J2-10_9, time: 1
State transition: J2-9_8, time: 1
State transition: J2-8_1, time: 60
State transition: J2-1_4, time: 1
State transition: J2-4_8, time: 2
State transition: J2-8_4, time: 21
State transition: J2-4_11, time: 2
State transition: J2-11_4, time: 1
State transition: J2-4_1, time: 20
State transition: J2-1_8, time: 2
State transition: J2-8_4, time: 18
State transition: J2-4_8, time: 2
State transition: J2-8_4, time: 19
State transition: J2-4_1, time: 1
State transition: J2-1_4, time: 2
State transition: J2-4_1, time: 1
State transition: J2-1_4, time: 2
State transition: J2-4_11, time: 1
