State transition: J2-6_8, time: 1
State transition: J2-8_9, time: 2
State transition: J2-9_5, time: 5
State transition: J2-5_1, time: 7
State transition: J2-1_3, time: 1
State transition: J2-3_1, time: 23
State transition: J2-1_5, time: 6
State transition: J2-5_1, time: 1
State transition: J2-1_5, time: 6
State transition: J2-5_1, time: 1
State transition: J2-1_5, time: 1
State transition: J2-5_1, time: 7
State transition: J2-1_5, time: 6
State transition: J2-5_1, time: 1
State transition: J2-1_3, time: 1
