State transition: J2-4_1, time: 19
State transition: J2-1_2, time: 1
State transition: J2-2_4, time: 19
State transition: J2-4_8, time: 1
State transition: J2-8_2, time: 2
State transition: J2-2_4, time: 20
State transition: J2-4_5, time: 1
State transition: J2-5_1, time: 7
State transition: J2-1_3, time: 9
State transition: J2-3_1, time: 23
State transition: J2-1_3, time: 1
State transition: J2-3_1, time: 4
State transition: J2-1_3, time: 9
State transition: J2-3_1, time: 23
State transition: J2-1_3, time: 9
State transition: J2-3_1, time: 23
State transition: J2-1_3, time: 1
State transition: J2-3_4, time: 20
State transition: J2-4_8, time: 1
