State transition: J2-0_8, time: 1
State transition: J2-8_2, time: 1
State transition: J2-2_3, time: 1
State transition: J2-3_5, time: 1
State transition: J2-5_2, time: 2
State transition: J2-2_1, time: 2
State transition: J2-1_8, time: 1
State transition: J2-8_1, time: 1
State transition: J2-1_8, time: 2
State transition: J2-8_1, time: 67
State transition: J2-1_8, time: 1
State transition: J2-8_1, time: 57
State transition: J2-1_8, time: 3
State transition: J2-8_1, time: 1
State transition: J2-1_8, time: 1
State transition: J2-8_1, time: 1
