State transition: J2-3_4, time: 1
State transition: J2-4_7, time: 1
State transition: J2-7_6, time: 1
State transition: J2-6_0, time: 1
State transition: J2-0_6, time: 17
State transition: J2-6_0, time: 1
State transition: J2-0_6, time: 3
State transition: J2-6_4, time: 1
State transition: J2-4_6, time: 5
State transition: J2-6_0, time: 1
State transition: J2-0_6, time: 2
State transition: J2-6_4, time: 10
State transition: J2-4_7, time: 3
State transition: J2-7_4, time: 1
State transition: J2-4_0, time: 1
