State transition: J2-2_0, time: 1
State transition: J2-0_4, time: 1
State transition: J2-4_5, time: 9
State transition: J2-5_4, time: 1
State transition: J2-4_6, time: 3
State transition: J2-6_7, time: 1
State transition: J2-7_6, time: 22
State transition: J2-6_7, time: 1
State transition: J2-7_6, time: 2
State transition: J2-6_7, time: 1
State transition: J2-7_4, time: 2
State transition: J2-4_5, time: 9
State transition: J2-5_4, time: 11
State transition: J2-4_6, time: 4
State transition: J2-6_0, time: 1
State transition: J2-0_6, time: 17
State transition: J2-6_4, time: 2
