State transition: J2-3_0, time: 16
State transition: J2-0_2, time: 1
State transition: J2-2_5, time: 5
State transition: J2-5_2, time: 1
State transition: J2-2_5, time: 5
State transition: J2-5_2, time: 2
State transition: J2-2_4, time: 1
State transition: J2-4_7, time: 1
State transition: J2-7_4, time: 1
State transition: J2-4_8, time: 1
State transition: J2-8_2, time: 1
State transition: J2-2_5, time: 5
State transition: J2-5_2, time: 2
State transition: J2-2_8, time: 1
State transition: J2-8_1, time: 42
State transition: J2-1_8, time: 20
State transition: J2-8_1, time: 61
