State transition: J2-9_6, time: 1
State transition: J2-6_3, time: 2
State transition: J2-3_5, time: 1
State transition: J2-5_11, time: 1
State transition: J2-11_1, time: 1
State transition: J2-1_11, time: 1
State transition: J2-11_1, time: 1
State transition: J2-1_11, time: 1
State transition: J2-11_1, time: 1
State transition: J2-1_11, time: 1
State transition: J2-11_1, time: 1
State transition: J2-1_11, time: 4
State transition: J2-11_1, time: 1
State transition: J2-1_11, time: 1
State transition: J2-11_1, time: 1
State transition: J2-1_11, time: 1
State transition: J2-11_1, time: 1
State transition: J2-1_11, time: 4
State transition: J2-11_1, time: 1
State transition: J2-1_11, time: 1
State transition: J2-11_1, time: 1
State transition: J2-1_11, time: 4
State transition: J2-11_1, time: 1
State transition: J2-1_11, time: 1
State transition: J2-11_1, time: 1
State transition: J2-1_11, time: 1
State transition: J2-11_1, time: 1
State transition: J2-1_11, time: 4
State transition: J2-11_1, time: 1
State transition: J2-1_11, time: 1
State transition: J2-11_1, time: 1
State transition: J2-1_11, time: 1
State transition: J2-11_1, time: 1
State transition: J2-1_11, time: 1
State transition: J2-11_1, time: 1
State transition: J2-1_11, time: 1
State transition: J2-11_1, time: 1
State transition: J2-1_11, time: 1
State transition: J2-11_1, time: 1
State transition: J2-1_11, time: 1
State transition: J2-11_1, time: 1
State transition: J2-1_11, time: 4
State transition: J2-11_1, time: 1
State transition: J2-1_11, time: 4
State transition: J2-11_1, time: 1
State transition: J2-1_11, time: 4
State transition: J2-11_1, time: 1
State transition: J2-1_11, time: 1
State transition: J2-11_1, time: 1
State transition: J2-1_11, time: 1
State transition: J2-11_1, time: 1
State transition: J2-1_11, time: 4
State transition: J2-11_1, time: 1
State transition: J2-1_11, time: 1
State transition: J2-11_1, time: 1
State transition: J2-1_11, time: 1
State transition: J2-11_1, time: 1
State transition: J2-1_11, time: 1
State transition: J2-11_1, time: 1
State transition: J2-1_11, time: 1
State transition: J2-11_1, time: 1
State transition: J2-1_11, time: 1
State transition: J2-11_1, time: 1
State transition: J2-1_11, time: 4
State transition: J2-11_1, time: 1
State transition: J2-1_11, time: 1
State transition: J2-11_2, time: 1
State transition: J2-2_5, time: 6
State transition: J2-5_2, time: 1
State transition: J2-2_3, time: 2
State transition: J2-3_6, time: 2
State transition: J2-6_5, time: 1
State transition: J2-5_3, time: 10
State transition: J2-3_10, time: 1
State transition: J2-10_7, time: 1
State transition: J2-7_3, time: 9
State transition: J2-3_10, time: 5
State transition: J2-10_3, time: 6
State transition: J2-3_6, time: 1
State transition: J2-6_3, time: 3
State transition: J2-3_5, time: 1
State transition: J2-5_11, time: 1
State transition: J2-11_1, time: 1
State transition: J2-1_11, time: 1
State transition: J2-11_1, time: 1
State transition: J2-1_11, time: 1
State transition: J2-11_1, time: 1
State transition: J2-1_11, time: 1
State transition: J2-11_1, time: 1
State transition: J2-1_11, time: 1
State transition: J2-11_1, time: 1
State transition: J2-1_11, time: 1
State transition: J2-11_1, time: 1
State transition: J2-1_11, time: 1
State transition: J2-11_1, time: 1
State transition: J2-1_11, time: 1
State transition: J2-11_1, time: 1
State transition: J2-1_11, time: 1
State transition: J2-11_1, time: 1
State transition: J2-1_11, time: 1
State transition: J2-11_1, time: 1
State transition: J2-1_11, time: 1
State transition: J2-11_1, time: 1
State transition: J2-1_11, time: 4
State transition: J2-11_1, time: 1
State transition: J2-1_11, time: 1
State transition: J2-11_1, time: 1
State transition: J2-1_11, time: 1
State transition: J2-11_1, time: 1
State transition: J2-1_11, time: 1
State transition: J2-11_1, time: 1
State transition: J2-1_11, time: 4
State transition: J2-11_1, time: 1
