State transition: J2-1_10, time: 2
State transition: J2-10_8, time: 1
State transition: J2-8_3, time: 1
State transition: J2-3_7, time: 2
State transition: J2-7_6, time: 1
State transition: J2-6_0, time: 5
State transition: J2-0_6, time: 1
State transition: J2-6_0, time: 2
State transition: J2-0_5, time: 1
State transition: J2-5_0, time: 2
State transition: J2-0_5, time: 1
State transition: J2-5_0, time: 1
State transition: J2-0_5, time: 1
State transition: J2-5_0, time: 8
State transition: J2-0_5, time: 1
State transition: J2-5_0, time: 8
State transition: J2-0_5, time: 1
State transition: J2-5_0, time: 1
State transition: J2-0_5, time: 1
State transition: J2-5_0, time: 2
State transition: J2-0_5, time: 1
State transition: J2-5_0, time: 2
State transition: J2-0_5, time: 1
