State transition: J2-6_5, time: 1
State transition: J2-5_4, time: 2
State transition: J2-4_6, time: 18
State transition: J2-6_2, time: 1
State transition: J2-2_6, time: 1
State transition: J2-6_2, time: 6
State transition: J2-2_6, time: 1
State transition: J2-6_2, time: 1
State transition: J2-2_6, time: 1
State transition: J2-6_2, time: 1
State transition: J2-2_6, time: 1
State transition: J2-6_2, time: 1
State transition: J2-2_6, time: 1
State transition: J2-6_2, time: 1
State transition: J2-2_6, time: 1
State transition: J2-6_2, time: 6
