State transition: J2-0_5, time: 2
State transition: J2-5_2, time: 1
State transition: J2-2_6, time: 1
State transition: J2-6_4, time: 1
State transition: J2-4_6, time: 12
State transition: J2-6_4, time: 1
State transition: J2-4_6, time: 13
State transition: J2-6_4, time: 1
State transition: J2-4_6, time: 11
State transition: J2-6_4, time: 12
State transition: J2-4_6, time: 13
State transition: J2-6_4, time: 1
State transition: J2-4_6, time: 5
State transition: J2-6_4, time: 7
State transition: J2-4_6, time: 3
