State transition: J2-5_7, time: 2
State transition: J2-7_4, time: 1
State transition: J2-4_7, time: 2
State transition: J2-7_5, time: 1
State transition: J2-5_1, time: 1
State transition: J2-1_4, time: 6
State transition: J2-4_5, time: 1
State transition: J2-5_6, time: 21
State transition: J2-6_4, time: 2
State transition: J2-4_3, time: 1
State transition: J2-3_6, time: 1
State transition: J2-6_2, time: 1
State transition: J2-2_6, time: 1
State transition: J2-6_0, time: 1
State transition: J2-0_3, time: 1
State transition: J2-3_0, time: 20
