State transition: J2-1_10, time: 1
State transition: J2-10_4, time: 41
State transition: J2-4_10, time: 1
State transition: J2-10_4, time: 1
State transition: J2-4_8, time: 1
State transition: J2-8_2, time: 2
State transition: J2-2_6, time: 4
State transition: J2-6_2, time: 9
State transition: J2-2_8, time: 1
State transition: J2-8_2, time: 6
State transition: J2-2_7, time: 2
State transition: J2-7_6, time: 8
State transition: J2-6_2, time: 1
State transition: J2-2_4, time: 2
State transition: J2-4_8, time: 2
State transition: J2-8_3, time: 1
