State transition: J2-3_2, time: 4
State transition: J2-2_1, time: 11
State transition: J2-1_2, time: 12
State transition: J2-2_6, time: 1
State transition: J2-6_2, time: 11
State transition: J2-2_6, time: 1
State transition: J2-6_2, time: 1
State transition: J2-2_1, time: 2
State transition: J2-1_2, time: 11
State transition: J2-2_6, time: 1
State transition: J2-6_2, time: 1
State transition: J2-2_1, time: 9
State transition: J2-1_2, time: 12
State transition: J2-2_1, time: 9
State transition: J2-1_2, time: 8
