State transition: J2-3_7, time: 1
State transition: J2-7_3, time: 1
State transition: J2-3_0, time: 1
State transition: J2-0_3, time: 2
State transition: J2-3_6, time: 2
State transition: J2-6_2, time: 11
State transition: J2-2_6, time: 1
State transition: J2-6_2, time: 8
State transition: J2-2_6, time: 1
State transition: J2-6_7, time: 1
State transition: J2-7_4, time: 1
State transition: J2-4_7, time: 6
State transition: J2-7_4, time: 1
State transition: J2-4_7, time: 12
State transition: J2-7_4, time: 1
State transition: J2-4_7, time: 3
State transition: J2-7_4, time: 1
