State transition: J2-4_1, time: 20
State transition: J2-1_2, time: 2
State transition: J2-2_5, time: 22
State transition: J2-5_2, time: 19
State transition: J2-2_3, time: 1
State transition: J2-3_5, time: 1
State transition: J2-5_0, time: 1
State transition: J2-0_5, time: 1
State transition: J2-5_0, time: 85
State transition: J2-0_5, time: 1
State transition: J2-5_0, time: 1
State transition: J2-0_5, time: 2
State transition: J2-5_2, time: 1
State transition: J2-2_3, time: 4
State transition: J2-3_5, time: 2
State transition: J2-5_0, time: 1
