State transition: J2-6_5, time: 17
State transition: J2-5_4, time: 1
State transition: J2-4_1, time: 19
State transition: J2-1_7, time: 1
State transition: J2-7_1, time: 23
State transition: J2-1_7, time: 1
State transition: J2-7_4, time: 1
State transition: J2-4_7, time: 2
State transition: J2-7_5, time: 1
State transition: J2-5_7, time: 1
State transition: J2-7_3, time: 1
State transition: J2-3_6, time: 20
State transition: J2-6_2, time: 1
State transition: J2-2_6, time: 1
State transition: J2-6_1, time: 1
State transition: J2-1_0, time: 2
State transition: J2-0_3, time: 1
State transition: J2-3_0, time: 1
