State transition: J2-6_9, time: 1
State transition: J2-9_2, time: 1
State transition: J2-2_5, time: 5
State transition: J2-5_9, time: 1
State transition: J2-9_8, time: 1
State transition: J2-8_9, time: 19
State transition: J2-9_8, time: 1
State transition: J2-8_11, time: 20
State transition: J2-11_9, time: 1
State transition: J2-9_6, time: 1
State transition: J2-6_3, time: 7
State transition: J2-3_6, time: 2
State transition: J2-6_2, time: 2
State transition: J2-2_5, time: 5
State transition: J2-5_3, time: 1
State transition: J2-3_6, time: 1
State transition: J2-6_2, time: 2
State transition: J2-2_5, time: 4
State transition: J2-5_9, time: 1
State transition: J2-9_8, time: 2
State transition: J2-8_11, time: 19
State transition: J2-11_2, time: 1
State transition: J2-2_5, time: 5
State transition: J2-5_9, time: 1
State transition: J2-9_8, time: 1
State transition: J2-8_11, time: 19
State transition: J2-11_2, time: 1
State transition: J2-2_9, time: 1
State transition: J2-9_11, time: 1
State transition: J2-11_8, time: 1
State transition: J2-8_9, time: 20
State transition: J2-9_2, time: 1
State transition: J2-2_8, time: 1
State transition: J2-8_11, time: 21
State transition: J2-11_9, time: 1
State transition: J2-9_8, time: 1
State transition: J2-8_11, time: 21
State transition: J2-11_1, time: 21
State transition: J2-1_4, time: 1
State transition: J2-4_9, time: 1
State transition: J2-9_11, time: 1
State transition: J2-11_8, time: 1
State transition: J2-8_4, time: 4
State transition: J2-4_1, time: 60
State transition: J2-1_4, time: 1
State transition: J2-4_1, time: 18
State transition: J2-1_8, time: 1
State transition: J2-8_9, time: 19
State transition: J2-9_11, time: 1
State transition: J2-11_8, time: 1
State transition: J2-8_9, time: 19
State transition: J2-9_7, time: 1
State transition: J2-7_10, time: 2
