State transition: J2-5_7, time: 2
State transition: J2-7_4, time: 1
State transition: J2-4_7, time: 2
State transition: J2-7_5, time: 2
State transition: J2-5_4, time: 1
State transition: J2-4_1, time: 2
State transition: J2-1_3, time: 1
State transition: J2-3_6, time: 19
State transition: J2-6_3, time: 23
State transition: J2-3_6, time: 20
State transition: J2-6_2, time: 1
State transition: J2-2_6, time: 22
State transition: J2-6_0, time: 1
State transition: J2-0_3, time: 1
State transition: J2-3_0, time: 20
State transition: J2-0_3, time: 20
