State transition: J2-1_0, time: 6
State transition: J2-0_2, time: 7
State transition: J2-2_0, time: 22
State transition: J2-0_3, time: 22
State transition: J2-3_0, time: 4
State transition: J2-0_3, time: 46
State transition: J2-3_0, time: 2
State transition: J2-0_3, time: 20
State transition: J2-3_0, time: 22
State transition: J2-0_3, time: 46
State transition: J2-3_0, time: 20
State transition: J2-0_3, time: 42
State transition: J2-3_0, time: 3
State transition: J2-0_3, time: 22
State transition: J2-3_0, time: 2
